method,coverage_pct,participation_pct,comm_mb_round,cumulative_energy_j,round_time_s,placement_fitness,jain_fairness,rounds_to_target
proposed_hfl,93.2167,25.1958,25.6669,2549514.9223,6.1147,0.7814,0.6986,
