N,method_a,method_b,n_pairs,statistic,p_value,mean_diff,effect_size,ci_low,ci_high,significant,correction_scope,reference,metric,test,correction
200,true_placeaware,pseudo_placeaware,10,5.0,0.01953125,0.08491519275244366,0.8181818181818182,0.032049554429030395,0.13817851485344107,False,group,true_placeaware,f1_missing,wilcoxon,holm
200,true_placeaware,none_placeblind,10,9.0,0.064453125,0.073175837344405,0.6727272727272727,0.012758969799830076,0.13233422889448843,False,group,true_placeaware,f1_missing,wilcoxon,holm
200,true_placeaware,true_placeblind,10,21.0,0.556640625,0.014986675460350091,0.23636363636363636,-0.034693152072791646,0.05856241355424882,False,group,true_placeaware,f1_missing,wilcoxon,holm
