N,method_a,method_b,n_pairs,statistic,p_value,mean_diff,effect_size,ci_low,ci_high,significant,correction_scope,reference,metric,test,correction
30,proposed_hfl,fedcs,10,20.0,0.4921875,0.007479669257406696,0.2727272727272727,-0.05352341115650604,0.06106750545833016,False,group,proposed_hfl,f1_survived,wilcoxon,holm
30,proposed_hfl,mozaffari2016,10,21.0,0.556640625,0.029207296451097896,0.23636363636363636,-0.06865562027378692,0.1277887010032558,False,group,proposed_hfl,f1_survived,wilcoxon,holm
50,proposed_hfl,centralized,10,21.0,0.556640625,-0.021122760595346957,-0.23636363636363636,-0.07599031865295455,0.02976626172003184,False,group,proposed_hfl,f1_survived,wilcoxon,holm
200,proposed_hfl,hfl_no_reputation,10,22.0,0.625,-0.009446788495292135,-0.2,-0.03956183635097072,0.020609478680474268,False,group,proposed_hfl,f1_survived,wilcoxon,holm
50,proposed_hfl,flat_fl,10,22.0,0.625,-0.017907813394023052,-0.2,-0.0783728212389458,0.03692959534284564,False,group,proposed_hfl,f1_survived,wilcoxon,holm
200,proposed_hfl,flat_fl,10,22.0,0.625,0.010240878149629717,0.2,-0.017901649880306278,0.03435404733706408,False,group,proposed_hfl,f1_survived,wilcoxon,holm
200,proposed_hfl,hfl_static,10,23.0,0.6953125,-0.01730553026560213,-0.16363636363636364,-0.05002059929698229,0.013256131535264318,False,group,proposed_hfl,f1_survived,wilcoxon,holm
30,proposed_hfl,oort,10,24.0,0.76953125,-0.004373860139212793,0.12727272727272726,-0.06082839046254065,0.045527792039016676,False,group,proposed_hfl,f1_survived,wilcoxon,holm
50,proposed_hfl,hfl_no_selection,10,24.0,0.76953125,-0.038144403266418755,-0.12727272727272726,-0.11263751554898285,0.03810017538683391,False,group,proposed_hfl,f1_survived,wilcoxon,holm
100,proposed_hfl,flat_fl,10,25.0,0.845703125,0.001553132416025238,0.09090909090909091,-0.03004292597326591,0.030465095245032704,False,group,proposed_hfl,f1_survived,wilcoxon,holm
100,proposed_hfl,centralized,10,25.0,0.845703125,-0.0013192069482728108,-0.09090909090909091,-0.033381201014481145,0.02822969004128,False,group,proposed_hfl,f1_survived,wilcoxon,holm
50,proposed_hfl,fedcs,10,25.0,0.845703125,0.01466491355205406,0.09090909090909091,-0.04026474491782252,0.06428486494963363,False,group,proposed_hfl,f1_survived,wilcoxon,holm
50,proposed_hfl,oort,10,25.0,0.845703125,-0.009542080017190434,-0.09090909090909091,-0.06640500271538113,0.041580329583131424,False,group,proposed_hfl,f1_survived,wilcoxon,holm
100,proposed_hfl,oort,10,25.0,0.845703125,0.004365472004107118,0.09090909090909091,-0.025388230724148288,0.03194091217820612,False,group,proposed_hfl,f1_survived,wilcoxon,holm
30,proposed_hfl,hfl_static,10,25.0,0.845703125,-0.015757623468924196,0.09090909090909091,-0.09515827931752742,0.0592700044778562,False,group,proposed_hfl,f1_survived,wilcoxon,holm
50,proposed_hfl,alzenad2017,10,26.0,0.921875,0.009193882372966,0.05454545454545454,-0.08674466056448879,0.12293734814961495,False,group,proposed_hfl,f1_survived,wilcoxon,holm
50,proposed_hfl,hfl_static,10,26.0,0.921875,-0.021911277073748202,0.05454545454545454,-0.0666232916927357,0.013652674729252783,False,group,proposed_hfl,f1_survived,wilcoxon,holm
50,proposed_hfl,mozaffari2016,10,26.0,0.921875,-0.004365777766284473,-0.05454545454545454,-0.05288557098289807,0.05192976711108007,False,group,proposed_hfl,f1_survived,wilcoxon,holm
100,proposed_hfl,hfl_static,10,27.0,1.0,0.005927461292635406,0.01818181818181818,-0.018425437676673852,0.034066262920489726,False,group,proposed_hfl,f1_survived,wilcoxon,holm
