number,value,datetime_start,datetime_complete,duration,params_ema_decay,params_logit_adjust_tau,params_lr,params_lr_decay,params_server_momentum,state
0,0.2571986804183149,2026-08-27 23:35:19.839000,2026-08-27 23:36:07.237980,0 days 00:00:47.398980,0.29536395636336105,1.1758196208883278,0.011940774995636954,none,0.6321236134871863,COMPLETE
14,0.24956657652257105,2026-08-27 23:45:53.310392,2026-08-27 23:46:37.570606,0 days 00:00:44.260214,0.17523172083084299,0.04958055706738018,0.007000003304581803,sqrt,0.7208663689445425,COMPLETE
17,0.24553095279696727,2026-08-27 23:48:06.771359,2026-08-27 23:48:51.338663,0 days 00:00:44.567304,0.06734451099639466,0.7198536851067155,0.001766337387014063,cosine,0.9762401970110859,COMPLETE
6,0.2417182610892139,2026-08-27 23:39:54.164917,2026-08-27 23:40:38.229570,0 days 00:00:44.064653,0.49752023934465933,1.180887318630358,0.010755657066150724,none,0.32506760910862237,COMPLETE
23,0.23574368302594617,2026-08-27 23:52:35.963808,2026-08-27 23:53:20.162572,0 days 00:00:44.198764,0.5637011336922341,0.5370195261044391,0.08463021173472851,none,0.4948217015297572,COMPLETE
13,0.2320472225146781,2026-08-27 23:45:08.702780,2026-08-27 23:45:53.296336,0 days 00:00:44.593556,0.4171693881629658,0.649435784165355,0.0010184988994434738,cosine,0.4372642367548024,COMPLETE
11,0.2251424112334149,2026-08-27 23:43:39.801476,2026-08-27 23:44:24.078398,0 days 00:00:44.276922,0.5606490105177427,0.44590860506629926,0.0011118183134659406,cosine,0.5773700667399597,COMPLETE
10,0.22491857707253263,2026-08-27 23:42:54.243122,2026-08-27 23:43:39.785229,0 days 00:00:45.542107,0.9837387729459536,0.13181133517569799,0.0015911008947867636,cosine,0.9745909210757732,COMPLETE
16,0.22491709918478506,2026-08-27 23:47:21.715582,2026-08-27 23:48:06.757809,0 days 00:00:45.042227,0.40291904968108205,0.4909653620265068,0.002089453585516616,cosine,0.0029068651840943316,COMPLETE
4,0.20192617490551742,2026-08-27 23:38:22.496433,2026-08-27 23:39:07.801943,0 days 00:00:45.305510,0.6956212586656235,1.164891057118418,0.00392023075988762,cosine,0.20939671369072346,COMPLETE
7,0.11195307774362206,2026-08-27 23:40:38.251218,2026-08-27 23:41:22.132120,0 days 00:00:43.880902,0.3425504066293223,1.6157094710415687,0.0031366737897133125,sqrt,0.86849341676288,COMPLETE
19,0.1075040120336944,2026-08-27 23:49:37.401391,2026-08-27 23:50:21.552668,0 days 00:00:44.151277,0.018773890598092036,1.9598902218201313,0.019407623834601973,sqrt,0.698160642776516,COMPLETE
1,0.10156243892330132,2026-08-27 23:36:07.258563,2026-08-27 23:36:51.781023,0 days 00:00:44.522460,0.12922759828070982,1.6701149100273533,0.04816145601018744,none,0.13493092971103407,COMPLETE
