number,value,datetime_start,datetime_complete,duration,params_ema_decay,params_logit_adjust_tau,params_lr,params_lr_decay,params_server_momentum,state
20,0.36702683844088674,2026-09-05 17:46:08.356050,2026-09-05 17:48:33.201306,0 days 00:02:24.845256,0.5147461600635768,0.5877466105175053,0.014732172444895567,none,0.153643588947666,COMPLETE
21,0.36381958378766116,2026-09-05 17:48:33.225631,2026-09-05 17:50:52.427490,0 days 00:02:19.201859,0.5098421083324284,0.6225690920123443,0.012678349957348326,none,0.098642754478799,COMPLETE
22,0.3606865125811396,2026-09-05 17:50:52.441462,2026-09-05 17:52:31.210676,0 days 00:01:38.769214,0.5240673489444839,0.5619435761019055,0.01241370459234885,none,0.005529996585420277,COMPLETE
18,0.3512526406343927,2026-09-05 17:40:31.697105,2026-09-05 17:43:27.368583,0 days 00:02:55.671478,0.519027958791446,0.6457804164404956,0.005499764315158562,none,0.35143156574543044,COMPLETE
16,0.34943028301152484,2026-09-05 17:34:34.738276,2026-09-05 17:37:31.378272,0 days 00:02:56.639996,0.324600924069601,0.773976913386353,0.007158559194868574,none,0.5040297570451734,COMPLETE
23,0.3489491229823456,2026-09-05 17:52:31.233708,2026-09-05 17:54:11.587224,0 days 00:01:40.353516,0.5781526218880473,0.4038242332202856,0.012550462906482126,none,0.038578110911032595,COMPLETE
12,0.34820808591196234,2026-09-05 17:22:40.475494,2026-09-05 17:25:39.883990,0 days 00:02:59.408496,0.29506737774297237,0.8388499125596158,0.00708600317646171,cosine,0.5111987098577636,COMPLETE
15,0.3478458454461655,2026-09-05 17:31:36.668111,2026-09-05 17:34:34.717013,0 days 00:02:58.048902,0.20833255575719167,0.7921922735232987,0.008228772185006915,none,0.5512962434115104,COMPLETE
17,0.33729095921608027,2026-09-05 17:37:31.415761,2026-09-05 17:40:31.644747,0 days 00:03:00.228986,0.33623473604699017,0.8390911944381743,0.005404246027219523,none,0.46546867064288355,COMPLETE
8,0.32537102881724045,2026-09-05 17:10:51.409400,2026-09-05 17:13:49.083662,0 days 00:02:57.674262,0.1386795998469054,1.1458571088260374,0.019678882643715125,cosine,0.6367779278544443,COMPLETE
1,0.3213459204661217,2026-09-05 16:50:00.848326,2026-09-05 16:53:00.074986,0 days 00:02:59.226660,0.2505833726288923,0.7715596964514913,0.0014270623854782771,cosine,0.429833319812534,COMPLETE
2,0.31300074776615444,2026-09-05 16:53:00.108529,2026-09-05 16:55:59.692552,0 days 00:02:59.584023,0.9645280082009572,0.9801695887715403,0.06898465282706075,sqrt,0.09488465618547834,COMPLETE
5,0.30981527759611155,2026-09-05 17:01:56.145698,2026-09-05 17:04:55.411375,0 days 00:02:59.265677,0.9438840371079712,0.5669455968628809,0.0028312804896371726,cosine,0.377845788619619,COMPLETE
19,0.30591676229559545,2026-09-05 17:43:27.392755,2026-09-05 17:46:08.331962,0 days 00:02:40.939207,0.5144339707734966,0.24513057374962333,0.005049403733870587,none,0.3468050462060884,COMPLETE
24,0.2933218917816203,2026-09-05 17:54:11.601135,2026-09-05 17:56:02.991432,0 days 00:01:51.390297,0.4315838739267922,0.025066107160417683,0.014656880382384833,none,0.12514763591840644,COMPLETE
10,0.28625528147396223,2026-09-05 17:16:40.108780,2026-09-05 17:19:38.265102,0 days 00:02:58.156322,0.05177266365811571,0.10975841933515662,0.019834231858296133,cosine,0.8880116143411245,COMPLETE
13,0.268008976624031,2026-09-05 17:25:39.914195,2026-09-05 17:28:37.019302,0 days 00:02:57.105107,0.3931424226474275,1.3384881260931891,0.0073233956897435825,cosine,0.5688148142240436,COMPLETE
9,0.26559513810530244,2026-09-05 17:13:49.115456,2026-09-05 17:16:40.075543,0 days 00:02:50.960087,0.11281156928510105,0.5104501357230893,0.0031824707764964134,sqrt,0.2539120563520399,COMPLETE
11,0.26308879329452883,2026-09-05 17:19:38.298197,2026-09-05 17:22:40.448655,0 days 00:03:02.150458,0.2564876767779953,1.0497791000391545,0.0010840854203784083,cosine,0.5003330822252869,COMPLETE
6,0.2628749961958778,2026-09-05 17:04:55.443989,2026-09-05 17:07:54.670393,0 days 00:02:59.226404,0.7903839362876527,1.2093054478725338,0.0023657301466547616,cosine,0.627465285868524,COMPLETE
14,0.25178328515960263,2026-09-05 17:28:37.047398,2026-09-05 17:31:36.632637,0 days 00:02:59.585239,0.010319009547307412,1.3801371118588863,0.022365265667364482,cosine,0.7879246434787737,COMPLETE
4,0.25094947944129326,2026-09-05 16:59:01.806026,2026-09-05 17:01:56.101473,0 days 00:02:54.295447,0.9398846184760907,0.36679250926794027,0.058347864078783736,none,0.2725529921923669,COMPLETE
3,0.18947121649162832,2026-09-05 16:55:59.730497,2026-09-05 16:59:01.773696,0 days 00:03:02.043199,0.4508977096774874,1.6707648517488296,0.003164388420132863,cosine,0.7108826811777325,COMPLETE
0,0.14698944127162566,2026-09-05 16:46:57.638395,2026-09-05 16:50:00.798338,0 days 00:03:03.159943,0.6863601356398407,1.910996022319338,0.011428600483411183,sqrt,0.6902002395969171,COMPLETE
7,0.010988777842157536,2026-09-05 17:07:54.702518,2026-09-05 17:10:51.375141,0 days 00:02:56.672623,0.6155285093821056,1.7487300061082072,0.03936949389500723,none,0.9526700661563695,COMPLETE
