method,coverage_pct,participation_pct,comm_mb_round,cumulative_energy_j,round_time_s,placement_fitness,jain_fairness,rounds_to_target
proposed_hfl,80.35,26.1,47.7689,14509405.6505,4.1354,0.5178,0.7124,
