number,value,datetime_start,datetime_complete,duration,params_ema_decay,params_fitness_0,params_fitness_1,params_fitness_2,params_logit_adjust_tau,params_lr,params_lr_decay,params_reputation_0,params_reputation_1,params_reputation_2,params_sel_gumbel_scale,params_sel_priority_0,params_sel_priority_1,params_sel_static_blend,params_server_momentum,params_utility_0,params_utility_1,params_utility_2,params_utility_3,state
119,0.44260499355651706,2026-07-20 14:09:32.144003,2026-07-20 14:11:36.654639,0 days 00:02:04.510636,0.17845080025572596,0.8787075513777358,0.08154950178290003,0.21258981772638808,0.5123283562525152,0.019009546989977318,cosine,0.16125039964780224,0.01299288318364236,0.6147412628478494,1.301830238881845,0.9337259859602699,0.507378194629402,0.4364772230197401,0.42434553057700425,0.22475115474804036,0.025331458537184562,0.40803527750881585,0.5416885000509783,COMPLETE
117,0.44237087604431696,2026-07-20 14:05:22.650101,2026-07-20 14:07:27.966686,0 days 00:02:05.316585,0.05435074713064998,0.8955016624308754,0.10616632565347023,0.052210714592588414,0.593266502395301,0.026337804066178503,cosine,0.11533318784632435,0.13904064015347628,0.6945533698851206,1.3531634045711496,0.8294401255137185,0.5411916227499536,0.5901895936380518,0.5127184376625512,0.19561694460724688,0.10743546605407164,0.26442135330084876,0.5983990954578818,COMPLETE
41,0.44149576204920915,2026-07-20 10:49:23.469017,2026-07-20 10:51:22.883676,0 days 00:01:59.414659,0.16180858372375137,0.9086086378865456,0.013287512445887986,0.22587526915799433,0.5531622872008299,0.023598183804775224,cosine,0.12445086251843047,0.06270623324060406,0.5727765882011917,1.3270763462197444,0.9221004574076073,0.606775897326275,0.4733174503403357,0.3756349040835799,0.05241643615347242,0.01081126506752643,0.29420794958894336,0.4637266489626023,COMPLETE
86,0.4414368160698535,2026-07-20 13:00:18.042592,2026-07-20 13:02:17.854963,0 days 00:01:59.812371,0.21337624849773149,0.9195766382320746,0.1579617142106527,0.16496948723196078,0.7113423736166877,0.027208613481740973,cosine,0.1372153694266552,0.07099141964636964,0.5918037791336678,1.4990646982511067,0.7351702801039988,0.4393210625742434,0.5844479963468836,0.5431940251914811,0.029093693575890783,0.10077995057747853,0.26273013432515296,0.6959989536264657,COMPLETE
115,0.44133264317909326,2026-07-20 14:01:17.418032,2026-07-20 14:03:24.235026,0 days 00:02:06.816994,0.1314682560340916,0.9143946074256141,0.06549480912233566,0.23463389228430395,0.5473966188790245,0.020088736592877694,cosine,0.09426291107448695,0.07141119782990699,0.6010831111582514,1.3776247335965963,0.9166305712709908,0.5144971700527092,0.5324132180458936,0.5676936486295132,0.11511197865443976,0.010021743772753857,0.3701376212432582,0.6489031492518847,COMPLETE
90,0.4404242516754863,2026-07-20 13:08:42.375920,2026-07-20 13:10:47.166540,0 days 00:02:04.790620,0.27165321282232646,0.9534652617651281,0.19250912380567248,0.06981742831353743,0.5238112202163422,0.021388691499239863,cosine,0.06850093444986641,0.1303847555833343,0.6535058115586041,1.3706948033609334,0.7145952236123102,0.4028350030780229,0.4858041279071976,0.4548087089629816,0.03134720778009695,0.209511642631719,0.44983245275109435,0.5816840168238719,COMPLETE
106,0.44038028391396145,2026-07-20 13:42:41.386984,2026-07-20 13:44:43.689402,0 days 00:02:02.302418,0.14859668459623435,0.9861318503033714,0.08295022311073161,0.1263693407105001,0.6896793036144101,0.028147323907766357,cosine,0.03084176536477848,0.03508072045999633,0.7503988564765275,1.3495526032234026,0.985531887536542,0.47148019680034486,0.39910780270960805,0.5781571072783186,0.12704309584124163,0.06944126401937492,0.3403256149403057,0.6404642668574941,COMPLETE
101,0.4403798523385573,2026-07-20 13:32:02.669522,2026-07-20 13:34:03.668970,0 days 00:02:00.999448,0.29583943006765334,0.9521014006962196,0.15252834647783436,0.26932216751499455,0.7786990031174741,0.01809103841716327,cosine,0.18336148586998172,0.05551345252821044,0.7399573890562218,1.1771372554859019,0.837335308727438,0.5369751780094335,0.370342927428955,0.4856489736988647,0.09690794745567521,0.05824260616159499,0.42892956442440977,0.5168864111775862,COMPLETE
92,0.4400553345506908,2026-07-20 13:12:47.129364,2026-07-20 13:14:46.432373,0 days 00:01:59.303009,0.23971561144199577,0.905057043663781,0.07626205465585202,0.17501587304875907,0.5641948593802805,0.023262581813055006,cosine,0.1700882100217426,0.07216964266174287,0.6713444760001088,1.441372401986638,0.8442644207186156,0.45706755745912486,0.45842295795367577,0.5555790885803512,0.11364040171096403,0.07019675963946022,0.39107545922835013,0.7096581314836344,COMPLETE
84,0.4399507606166463,2026-07-20 12:56:01.637135,2026-07-20 12:58:15.989771,0 days 00:02:14.352636,0.24309957899306825,0.9968083480660741,0.038240560660188085,0.1044419719036245,0.6293517805074571,0.01507434396835007,cosine,0.09813316776190399,0.15749037696299067,0.6903024672741682,1.3538106706989121,0.9454496879338343,0.4090068531415829,0.6304575900960144,0.46753894869439566,0.05551928457616558,0.038002462797664394,0.424235551480017,0.607453111450562,COMPLETE
104,0.4396367071236622,2026-07-20 13:38:22.267807,2026-07-20 13:40:39.447847,0 days 00:02:17.180040,0.14938120823630618,0.9185572836093775,0.03956533696981557,0.16938877574805566,0.6157432315165393,0.030083257144903584,cosine,0.04765544679038877,0.07917281706787582,0.6736853796990638,1.426407460443503,0.8909560586535379,0.42882304004747124,0.4632577129587587,0.6017816787646739,0.1783980659245966,0.08840597998507262,0.28656531940112284,0.6185073125424654,COMPLETE
62,0.439165398890955,2026-07-20 11:31:53.531992,2026-07-20 11:33:57.313690,0 days 00:02:03.781698,0.12221470814322666,0.8695093842867992,0.07439363507945626,0.2870440619546774,0.6349825748672389,0.021746145547785506,cosine,0.08568378831172113,0.12762516131728538,0.6629158012072293,1.3773011560589667,0.871340623480177,0.5678791339047217,0.4105221586053486,0.3360186270358843,0.15884543911914087,0.04574211450964201,0.35475825191376265,0.4783502011273978,COMPLETE
83,0.4388474530147283,2026-07-20 12:53:50.099846,2026-07-20 12:56:01.612732,0 days 00:02:11.512886,0.2869236221785495,0.9568666735787055,0.035753278527539095,0.12733034096234583,0.7111825112365866,0.01823027462339842,cosine,0.14781709813446625,0.0876681745575561,0.6202895398628614,1.4001052595636043,0.8214198951324695,0.38458215309993504,0.5183134647420948,0.43964670585602944,0.03629017058668025,0.0763933732963934,0.35902780953566293,0.7592497027099209,COMPLETE
32,0.4385665458839376,2026-07-20 10:30:27.328352,2026-07-20 10:32:40.198164,0 days 00:02:12.869812,0.1367868534647156,0.8586772489083448,0.06250162610873183,0.35329263962433854,0.5546372612023441,0.024855207360345154,cosine,0.07564484364650892,0.05614103560987213,0.6419629436656633,1.2708930478347429,0.7817113703728722,0.6515755343970029,0.4215160207016608,0.27760926174891143,0.17390993887912207,0.012759478599666307,0.3116192382601117,0.48804190766513356,COMPLETE
51,0.4384651332936906,2026-07-20 11:09:49.951773,2026-07-20 11:11:44.477375,0 days 00:01:54.525602,0.14067181729022682,0.8686302881209869,0.05617028428297236,0.3003046842794367,0.5988601547720642,0.021414681066883018,cosine,0.0831817275946076,0.06076737126002689,0.6308598233361181,1.285565779387099,0.8565582244464353,0.6603982224484015,0.424036274419331,0.28837333238553886,0.15824827612538794,0.05274118392726651,0.31031934646858866,0.472362593961755,COMPLETE
109,0.438455857700793,2026-07-20 13:48:55.868251,2026-07-20 13:50:52.767339,0 days 00:01:56.899088,0.09072916389780376,0.8714326759398341,0.11868995398452319,0.19214086713358197,0.5683649623123084,0.021660865249364267,sqrt,0.07493847717505212,0.0637668531589712,0.6871512433067745,1.4715224594997842,0.8784608137542901,0.5257887849055912,0.49888501494805404,0.6136693561823554,0.16058141498382744,0.15938233473889327,0.27687842454139633,0.6715297388047952,COMPLETE
98,0.43812490621818945,2026-07-20 13:25:37.952934,2026-07-20 13:27:39.413358,0 days 00:02:01.460424,0.32316926300772186,0.8527040977909552,0.06135211937172344,0.15119417417756797,0.6644647861634556,0.020475020770798463,cosine,0.1580376729564366,0.09847599139600782,0.5534378525993221,1.4227106012512905,0.759094252365222,0.4102218268896149,0.4776534405944749,0.3990902828457287,0.14379555950553585,0.10366961991277251,0.25893006218985204,0.6448316103722995,COMPLETE
15,0.43775812852091206,2026-07-20 09:55:32.732764,2026-07-20 09:57:37.142625,0 days 00:02:04.409861,0.319428217081059,0.7665405517199897,0.1931941616320631,0.4422528166578865,0.6644273745770065,0.02705729667192065,sqrt,0.08388178211050952,0.02603831159374423,0.1340788528330559,1.1747407280840143,0.9643975004272172,0.35475194671744614,0.5606758513760435,0.5643403962067586,0.1576416193879688,0.11406485444187131,0.04028045808509338,0.4054416090108068,COMPLETE
70,0.4376701520096714,2026-07-20 11:48:27.921414,2026-07-20 11:50:26.609599,0 days 00:01:58.688185,0.31381219040708225,0.969416479490151,0.032873737317150376,0.17945371775884086,0.7472017286330196,0.017136638939641263,cosine,0.23538737773616722,0.029420475281499284,0.5950215487138721,1.4653174723868245,0.9123823486011923,0.4611415530788314,0.4846580248350602,0.5004355102579228,0.07886152724574245,0.08491342554105873,0.2076440091091161,0.5969305690781439,COMPLETE
