number,value,datetime_start,datetime_complete,duration,params_ema_decay,params_fitness_0,params_fitness_1,params_fitness_2,params_logit_adjust_tau,params_lr,params_lr_decay,params_reputation_0,params_reputation_1,params_reputation_2,params_sel_gumbel_scale,params_sel_priority_0,params_sel_priority_1,params_sel_static_blend,params_server_momentum,params_utility_0,params_utility_1,params_utility_2,params_utility_3,state
37,0.42744924880560903,2026-08-05 12:43:01.585174,2026-08-05 12:44:25.434754,0 days 00:01:23.849580,0.6057790913958682,0.7698282320801766,0.22922544240101395,0.9991972821051373,0.7897791507685088,0.019994231955799746,cosine,0.9366702640879723,0.2599914398898432,0.17946297109873457,1.1117618612250535,0.7698621461387335,0.0171413888724577,0.0019074742312259474,0.7201632402158593,0.2741434649258284,0.38746265161584276,0.8211802396313723,0.8471048303681157,COMPLETE
39,0.42720298696779224,2026-08-05 12:45:45.831786,2026-08-05 12:47:05.271804,0 days 00:01:19.440018,0.7776137257868291,0.9230285472746724,0.09173360500382055,0.8387477434144804,0.5170055447696643,0.01591193289210764,sqrt,0.8682553571010878,0.16614834056018293,0.1613280706894748,0.6682380495518405,0.9205754891880003,0.08281801984733123,0.046264401748239314,0.8770567752543731,0.30634677539257277,0.37521773542145526,0.9988954863668784,0.9321508038462835,COMPLETE
6,0.42422457587442164,2026-08-05 12:00:43.248201,2026-08-05 12:02:04.018604,0 days 00:01:20.770403,0.6750717352831288,0.550309258114855,0.013203451009795092,0.9307544410137598,0.879883681306072,0.017694242563954722,sqrt,0.9210499376542465,0.2021874977090414,0.14279733432739414,0.8604174747951716,0.4406344487770418,0.4626546629104864,0.03982476842370519,0.5180055928373918,0.8312093888141924,0.33307909258989593,0.9155994522324788,0.6124558961743776,COMPLETE
46,0.42052108818244704,2026-08-05 12:55:09.891150,2026-08-05 12:56:28.677741,0 days 00:01:18.786591,0.6816959640575043,0.9360324694695105,0.05506092465176449,0.7740518177214731,0.8750941196623411,0.010803730022124126,none,0.7086176768469038,0.13794275823318025,0.12771855813422897,0.6134545542853446,0.8744676442696218,0.1333087886440439,0.2859836501343623,0.8372012513518476,0.3100888635118869,0.4826488118926918,0.9556710303516611,0.7104201768809923,COMPLETE
19,0.41883119683797315,2026-08-05 12:18:39.363620,2026-08-05 12:20:00.923708,0 days 00:01:21.560088,0.6479191678555128,0.5453079373524958,0.14667981699976002,0.9868085926803689,0.46461228335616167,0.02429170637617532,sqrt,0.8124357021776792,0.3323447688192759,0.1377074366250931,0.7976125251609206,0.5119704635250502,0.04674701124366082,0.1074619829019573,0.607015397644233,0.4164225060327895,0.14764458044120105,0.8544068661292786,0.8433784872727317,COMPLETE
36,0.41545125937030963,2026-08-05 12:41:42.062696,2026-08-05 12:43:01.562250,0 days 00:01:19.499554,0.6566998134678471,0.8174311680991752,0.07744609834590589,0.7336261610428773,0.4041984081548232,0.014468086823984877,sqrt,0.893847331513031,0.3624413269820518,0.108555429507075,0.9233933824838462,0.7662555401930731,0.08100466157902246,0.053475691322247554,0.800688751845305,0.1614665386509905,0.44009964161969717,0.7786549650277994,0.7982247771131495,COMPLETE
29,0.41463351027200906,2026-08-05 12:32:09.860157,2026-08-05 12:33:30.987455,0 days 00:01:21.127298,0.6034983595654315,0.6254178863302163,0.5981897797430931,0.9197782521930434,0.3364732536997869,0.01752000796689618,sqrt,0.5397568064492082,0.4128660534655348,0.4378460253087239,0.7155692247374692,0.844255194967055,0.16800424191643382,0.47748475396321555,0.6717587990370024,0.20703128570866583,0.07693543919158925,0.814710641325454,0.7499662740454976,COMPLETE
30,0.41236881924644425,2026-08-05 12:33:31.010572,2026-08-05 12:34:52.587883,0 days 00:01:21.577311,0.5228408025650505,0.8824707179578873,0.38469219502975166,0.6461471309850964,0.6824438660842523,0.009303223631851454,cosine,0.9861094342524962,0.4725351847520999,0.09917324118137746,0.9654192677570637,0.8825124114627254,0.10172328015289855,0.23320447207257267,0.43530067551589857,0.47103212214527274,0.05844845826386286,0.9886577613236368,0.9959951691277473,COMPLETE
27,0.4111826987274343,2026-08-05 12:29:26.875644,2026-08-05 12:30:49.186174,0 days 00:01:22.310530,0.4720369441894166,0.7308942724560813,0.3976877476649845,0.9217567623026947,0.5978345086138059,0.03396562916316955,sqrt,0.7008374550458819,0.27531246613889204,0.08415152914561619,0.7182159351598811,0.7354132750930057,0.23187949780073497,0.1840356247904424,0.7858892619593998,0.34325835129992155,0.2727988253287303,0.5671090582656902,0.8065069386346674,COMPLETE
16,0.4020240791293849,2026-08-05 12:14:29.986717,2026-08-05 12:15:54.165123,0 days 00:01:24.178406,0.7316042961576051,0.5375751197383061,0.6433867497255616,0.8620236529371972,0.46058207591696476,0.020618048436404097,sqrt,0.9851619909317064,0.9927139481318477,0.49370932381438315,0.6240275385918534,0.38379858499563985,0.5334979119798038,0.1806646433595901,0.49115884554383094,0.5373709067381774,0.25564825363127547,0.858276530059803,0.7567040560075553,COMPLETE
1,0.4014935625700806,2026-08-05 11:53:48.988558,2026-08-05 11:55:13.996204,0 days 00:01:25.007646,0.24274880029029455,0.8112975067820656,0.8298533173690152,0.747142483308858,0.7609895643304694,0.005495568070163644,cosine,0.27617488478535457,0.1365534109474771,0.6000284593922972,1.0658711260827478,0.46995094411710264,0.3277613315990209,0.03840247741740599,0.8618996358418406,0.02223681176552878,0.9343312319872301,0.49633824102820784,0.5803707445337752,COMPLETE
11,0.39767559122178103,2026-08-05 12:07:34.933863,2026-08-05 12:08:57.257908,0 days 00:01:22.324045,0.008354895207838414,0.9937066653042336,0.9688764697485184,0.993385528005977,0.6713804733332405,0.004957481316605209,cosine,0.6366995002258999,0.013574347373703777,0.6544250927602213,0.9021110926028504,0.5016777630273284,0.3919567267386673,0.005874826037649328,0.7575737245612093,0.42612979181925875,0.9991256024140653,0.6321299381228253,0.7285262337076716,COMPLETE
12,0.39676086494955237,2026-08-05 12:08:57.285999,2026-08-05 12:10:21.428763,0 days 00:01:24.142764,0.4281609129795959,0.6076367117130105,0.31035304112073897,0.7972557321584381,0.7195675099142905,0.0060191251076425825,sqrt,0.31925954266505324,0.43804265711685864,0.5983926865450538,0.9486559931975456,0.31058389627598665,0.31508021375081907,0.2114704928181375,0.9666339930818061,0.025652119207142422,0.25955345880376035,0.7692089344429999,0.9874939629164645,COMPLETE
15,0.39627352959624423,2026-08-05 12:13:08.364462,2026-08-05 12:14:29.963396,0 days 00:01:21.598934,0.9287198664720986,0.4033789245085053,0.2456458413363412,0.6517116476845645,0.9376377986229265,0.03042815230341805,sqrt,0.7536972117399617,0.5766245891352741,0.7465705398266416,0.018145631042079113,0.5656191164837195,0.5468890392369523,0.14399286668829814,0.6644360653577188,0.8455474491617996,0.010121220075697726,0.5041050508583096,0.6527694829875414,COMPLETE
24,0.3916281484944279,2026-08-05 12:25:24.433716,2026-08-05 12:26:46.846437,0 days 00:01:22.412721,0.5522337020426498,0.32093845546786093,0.2721999441643125,0.8179661382797967,0.25397014636242754,0.02430421916626472,sqrt,0.824328194502513,0.4976674165461709,0.23242303025510525,0.5194530736748604,0.5452450676968669,0.11160261531113169,0.1145934142784327,0.6008568001316558,0.3048618189310862,0.07747182348156947,0.8040728774509005,0.9164300934419322,COMPLETE
35,0.3896359858654714,2026-08-05 12:40:20.400907,2026-08-05 12:41:42.024948,0 days 00:01:21.624041,0.5817683908132122,0.8809231493331245,0.19615196164058912,0.8805514286955477,0.23675098369596337,0.012261651832920682,cosine,0.9151236970823836,0.24662423968619923,0.18520719058026514,1.0460200883751452,0.8963379529192163,0.1600222891230629,0.07456071928526545,0.7486852378289386,0.24327121684584113,0.31113632288147497,0.9254154743856432,0.9423852345228934,COMPLETE
18,0.3892757101697262,2026-08-05 12:17:17.601896,2026-08-05 12:18:39.339306,0 days 00:01:21.737410,0.39871367943398084,0.33044018850504736,0.4134162056031096,0.8933961750506502,0.8837302811126985,0.051378027761740136,sqrt,0.7501046731611356,0.49988218955157426,0.2559631491287516,0.43457379254807227,0.17926911063373896,0.4603478896996007,0.1155250808354863,0.5279459896158701,0.6097787353467474,0.33548490633708655,0.9083594440020449,0.011113086022146279,COMPLETE
