number,value,datetime_start,datetime_complete,duration,params_ema_decay,params_logit_adjust_tau,params_lr,params_lr_decay,params_server_momentum,state
22,0.3486061041328122,2026-08-05 15:01:22.002465,2026-08-05 15:02:39.959064,0 days 00:01:17.956599,0.48798108686616615,0.8390099671680726,0.008959289595477399,none,0.4083429234711647,COMPLETE
23,0.34808775157155475,2026-08-05 15:02:39.998359,2026-08-05 15:03:56.302928,0 days 00:01:16.304569,0.45547359848868973,0.8425368448440125,0.01137151083127974,none,0.3883347454399128,COMPLETE
25,0.3409858067548736,2026-08-05 15:05:12.181166,2026-08-05 15:06:29.408695,0 days 00:01:17.227529,0.4194342195285812,0.7284665047546842,0.004505659611007698,none,0.5752019816654628,COMPLETE
24,0.3403063950502026,2026-08-05 15:03:56.331654,2026-08-05 15:05:12.160156,0 days 00:01:15.828502,0.46762104434686097,0.7871343218074546,0.004238494082342266,none,0.5657495837499157,COMPLETE
29,0.33901914509459746,2026-08-05 15:10:20.672204,2026-08-05 15:11:36.874349,0 days 00:01:16.202145,0.4644739979580746,0.9473714870940713,0.007980478262477615,none,0.768218607359807,COMPLETE
17,0.3389988853202801,2026-08-05 14:54:48.075764,2026-08-05 14:56:07.684416,0 days 00:01:19.608652,0.49715432591322434,0.7628288959405453,0.013769611421310094,sqrt,0.3897567410926421,COMPLETE
26,0.3339571671634141,2026-08-05 15:06:29.431809,2026-08-05 15:07:45.280226,0 days 00:01:15.848417,0.41035865961088297,0.6444778542589313,0.004465135791942423,none,0.5675483381921529,COMPLETE
18,0.32172010832353043,2026-08-05 14:56:07.721051,2026-08-05 14:57:27.395065,0 days 00:01:19.674014,0.4675132774856013,0.9932543041231319,0.011226759622600967,none,0.40043411445271426,COMPLETE
28,0.31880998732304483,2026-08-05 15:09:02.920216,2026-08-05 15:10:20.646802,0 days 00:01:17.726586,0.40342537476063767,0.9442220198334867,0.003931631419051801,none,0.48484263013300843,COMPLETE
20,0.30920688637087396,2026-08-05 14:58:47.554678,2026-08-05 15:00:04.725197,0 days 00:01:17.170519,0.6497322748270729,1.0465476083085639,0.00683335424921042,none,0.4562867359172511,COMPLETE
2,0.3052550102735909,2026-08-05 14:35:23.046736,2026-08-05 14:36:42.078258,0 days 00:01:19.031522,0.4169966027521772,0.8318638753537249,0.0020858667603220844,none,0.33335964642252097,COMPLETE
13,0.29993410961197076,2026-08-05 14:49:40.600038,2026-08-05 14:50:56.615829,0 days 00:01:16.015791,0.14396997395380118,0.4380763883968143,0.02403209640790706,sqrt,0.22756911421289555,COMPLETE
19,0.29960598673857136,2026-08-05 14:57:27.424406,2026-08-05 14:58:47.529819,0 days 00:01:20.105413,0.6217133867560982,1.0593937023447242,0.01419978943486582,cosine,0.4205606349753988,COMPLETE
15,0.28471558493893906,2026-08-05 14:52:14.576306,2026-08-05 14:53:31.208988,0 days 00:01:16.632682,0.15079467974038002,0.9169196301388833,0.0025861675206411546,sqrt,0.18608986244383469,COMPLETE
21,0.2822380655981195,2026-08-05 15:00:04.747093,2026-08-05 15:01:21.975980,0 days 00:01:17.228887,0.6578011572410399,1.1266469523099087,0.006084783330580238,none,0.425386630558282,COMPLETE
14,0.27050755255457,2026-08-05 14:50:56.637797,2026-08-05 14:52:14.554957,0 days 00:01:17.917160,0.10200338627240219,0.40396205898758897,0.010638792003535616,none,0.007432966229105442,COMPLETE
1,0.2697217335606113,2026-08-05 14:34:01.788052,2026-08-05 14:35:23.020298,0 days 00:01:21.232246,0.31735767717693025,0.1260096105853188,0.024416992478747967,sqrt,0.4853042562690989,COMPLETE
27,0.25881081837658865,2026-08-05 15:07:45.301657,2026-08-05 15:09:02.895187,0 days 00:01:17.593530,0.5705804164377736,1.293549634559163,0.008677590678334181,none,0.7228643041700082,COMPLETE
16,0.25242639352190027,2026-08-05 14:53:31.230284,2026-08-05 14:54:48.052573,0 days 00:01:16.822289,0.2058835308571771,0.3936941124688114,0.04699698196325682,none,0.23045485603162968,COMPLETE
4,0.22795293618686388,2026-08-05 14:38:01.056123,2026-08-05 14:39:18.503063,0 days 00:01:17.446940,0.8892838902651206,0.6314758960987512,0.001672894624897695,none,0.5101836432873089,COMPLETE
10,0.22491857707253263,2026-08-05 14:45:45.710605,2026-08-05 14:47:02.381851,0 days 00:01:16.671246,0.32272837165380786,0.6348334327086894,0.09942355522177614,none,0.06470577085380308,COMPLETE
12,0.22491857707253263,2026-08-05 14:48:20.980610,2026-08-05 14:49:40.573954,0 days 00:01:19.593344,0.35989463562802165,0.030600306062841143,0.006003324588438946,sqrt,0.1431396181970158,COMPLETE
11,0.22491857707253263,2026-08-05 14:47:02.404249,2026-08-05 14:48:20.955176,0 days 00:01:18.550927,0.31598095829605694,0.005786850483651684,0.005716857451952792,sqrt,0.3349281700428529,COMPLETE
9,0.22340887996043604,2026-08-05 14:44:28.585840,2026-08-05 14:45:45.687919,0 days 00:01:17.102079,0.8980358141492483,1.1584237583579138,0.0027716860989434886,cosine,0.6826965385345078,COMPLETE
7,0.22330475200439207,2026-08-05 14:41:54.810210,2026-08-05 14:43:11.132925,0 days 00:01:16.322715,0.00776149099634056,1.2232975290982764,0.0030081336484044994,none,0.33659288351148303,COMPLETE
0,0.18089793488068587,2026-08-05 14:32:38.231671,2026-08-05 14:34:01.758291,0 days 00:01:23.526620,0.9864194644149116,0.9038397105549145,0.0010100952412975932,none,0.30104782175487127,COMPLETE
8,0.158876357469612,2026-08-05 14:43:11.154753,2026-08-05 14:44:28.564755,0 days 00:01:17.410002,0.5307558980261984,1.5127392544443607,0.032765600512088995,cosine,0.8921596446975419,COMPLETE
6,0.10621855154776248,2026-08-05 14:40:37.209423,2026-08-05 14:41:54.788765,0 days 00:01:17.579342,0.5621849340785856,1.9215847700672901,0.017318508540440074,sqrt,0.6648153095729261,COMPLETE
3,0.10321017206165645,2026-08-05 14:36:42.100449,2026-08-05 14:38:01.033037,0 days 00:01:18.932588,0.7587226615501401,1.7469380148334068,0.009436421669401495,cosine,0.539368006858746,COMPLETE
5,0.06687385554787467,2026-08-05 14:39:18.523165,2026-08-05 14:40:37.186600,0 days 00:01:18.663435,0.8090439978660208,1.342277501032953,0.0011924110349802257,sqrt,0.6319488228755992,COMPLETE
